,Age,Workclass,Fnlwgt,Education,Education num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,capital loss,Hour per week,Native country,income
418,34,1,243867,4,7,2,6,1,2,1,0,0,40,38,0
419,34,6,240283,2,9,2,13,4,4,0,0,0,40,38,0
420,20,3,61777,3,10,0,11,0,4,1,0,0,30,38,0
421,17,3,175024,4,7,1,5,3,4,1,2176,0,18,38,0
422,32,6,92003,5,13,0,3,5,4,0,0,0,40,38,1
423,29,3,188401,2,9,2,4,1,4,1,0,0,40,38,0
424,33,3,228528,4,6,1,2,4,4,0,0,0,35,38,0
425,25,3,133373,2,9,0,13,0,4,1,0,0,60,38,0
426,36,0,255191,1,14,1,9,1,4,1,0,1408,40,38,0
427,23,3,204653,2,9,1,5,1,4,1,0,0,72,5,0
428,63,4,222289,2,9,0,3,0,4,1,0,0,40,38,1
429,47,1,287480,1,14,0,9,0,4,1,0,0,40,38,0
430,80,3,107762,2,9,2,9,1,4,1,0,0,24,38,0
431,17,3,202521,4,7,1,9,3,4,1,0,0,40,38,0
432,40,5,204116,5,13,2,9,1,4,0,2174,0,40,38,0
433,30,3,29662,3,12,0,7,5,4,0,0,0,25,38,1
434,27,3,116358,3,10,1,2,3,1,1,0,1980,40,29,0
435,33,3,208405,1,14,0,9,0,4,1,0,0,50,38,1
436,34,1,284843,2,9,1,4,1,2,1,594,0,60,38,0
437,34,1,117018,3,10,1,10,1,4,0,0,0,40,38,0
438,23,3,81281,3,10,0,0,0,4,1,0,0,40,38,0
439,42,1,340148,3,10,0,0,5,4,0,0,0,40,38,0
440,29,3,363425,5,13,1,9,1,4,1,0,0,40,38,0
441,45,3,45857,2,9,2,0,1,4,0,0,0,28,38,0
442,24,0,191073,2,9,1,1,3,4,1,0,0,40,38,0
443,44,3,116632,3,10,0,9,0,4,1,0,0,40,38,1
444,27,3,405855,4,5,1,2,2,4,1,0,0,40,25,0
445,20,3,298227,3,10,1,11,1,4,1,0,0,35,38,0
446,44,3,290521,2,9,2,3,4,2,0,0,0,40,38,0
447,51,3,56915,2,9,0,2,0,0,1,0,0,40,38,0
448,20,3,146538,2,9,0,6,0,4,1,0,0,40,38,0
449,17,3,258872,4,7,1,9,3,4,0,0,0,5,38,0
450,19,3,206399,2,9,1,6,3,2,0,0,0,40,38,0
451,45,4,197332,3,10,0,2,0,4,1,0,0,55,38,1
452,60,3,245062,2,9,0,2,0,4,1,0,0,40,38,1
453,42,3,197583,3,12,0,3,0,2,1,0,0,40,38,1
454,44,5,234885,2,9,0,11,5,4,0,0,0,40,38,1
455,40,3,72887,3,11,0,6,0,1,1,0,0,40,38,1
456,30,3,180374,2,9,0,3,5,4,0,0,0,40,38,0
457,38,3,351299,3,10,0,13,0,2,1,0,0,50,38,0
458,23,3,54012,2,9,0,13,0,4,1,0,0,60,38,0
459,32,3,115745,3,10,0,9,0,4,1,0,0,40,38,0
460,44,3,116632,3,12,1,4,3,4,1,0,0,40,38,0
461,54,1,288825,2,9,0,13,0,2,1,0,0,40,38,0
462,32,3,132601,5,13,0,9,0,4,1,0,0,50,38,0
463,50,3,193374,4,2,2,2,4,4,1,0,0,40,38,0
464,24,3,170070,5,13,1,12,1,4,0,0,0,20,38,0
465,37,3,126708,2,9,0,0,5,4,0,0,0,60,38,0
466,52,3,35598,2,9,2,13,4,4,1,0,0,40,38,0
467,38,3,33983,3,10,0,13,0,4,1,0,0,40,38,0
468,49,3,192776,1,14,0,3,0,4,1,0,1977,45,38,1
469,30,3,118551,5,13,0,12,5,4,0,0,0,16,38,1
470,60,3,201965,3,10,1,9,4,4,1,0,0,40,38,1
471,22,3,139883,3,10,1,9,3,4,1,0,0,40,38,0
472,35,3,285020,2,9,1,2,1,4,1,0,0,40,38,0
473,30,3,303990,2,9,1,13,1,4,1,0,0,60,38,0
474,67,3,49401,3,11,2,7,1,4,0,0,0,24,38,0
475,46,3,279196,5,13,1,2,1,4,0,0,0,40,38,0
476,17,3,211870,4,5,1,7,1,4,1,0,0,6,38,0
477,22,3,281432,3,10,1,5,3,4,1,0,0,30,38,0
478,27,3,161155,4,6,1,7,1,4,1,0,0,40,38,0
479,23,3,197904,2,9,1,7,4,4,0,0,0,35,38,0
480,33,3,111746,3,12,0,2,0,4,1,0,0,45,31,0
481,43,5,170721,3,10,0,2,0,4,1,0,0,20,38,0
482,28,6,70100,5,13,1,9,1,4,1,0,0,20,38,0
483,41,3,193626,2,9,2,2,4,4,0,0,0,40,38,0
484,52,3,271749,4,8,1,9,2,2,1,594,0,40,38,0
485,25,3,189775,3,10,2,0,3,2,0,0,0,20,38,0
486,63,3,401531,4,2,0,9,0,4,1,0,0,35,38,0
487,59,1,286967,2,9,0,13,0,4,1,0,0,45,38,0
488,45,1,164427,5,13,2,9,4,4,0,0,0,40,38,0
489,38,3,91039,5,13,0,11,0,4,1,15024,0,60,38,1
490,40,3,347934,2,9,1,7,1,4,0,0,0,35,38,0
491,46,0,371373,2,9,2,0,1,4,1,0,0,40,38,0
492,35,3,32220,3,12,1,3,1,4,0,0,0,60,38,0
493,34,3,187251,2,9,2,9,4,4,0,0,0,25,38,0
494,33,3,178107,5,13,1,2,3,4,1,0,0,20,38,0
495,41,3,343121,2,9,2,0,4,4,0,0,0,36,38,0
496,20,3,262749,3,10,1,6,3,4,1,0,0,40,38,0
497,23,3,403107,4,3,1,7,3,4,1,0,0,40,7,0
498,26,3,64293,3,10,1,9,1,4,0,0,0,35,38,0
499,72,3,303588,2,9,0,9,0,4,1,0,0,20,38,0
500,23,1,324960,2,9,1,4,1,4,1,0,0,40,30,0
501,62,1,114060,2,9,0,13,0,4,1,0,0,40,38,0
502,52,3,48925,3,10,0,0,0,4,1,0,0,40,38,0
503,58,3,180980,3,10,2,7,4,4,0,0,0,42,9,0
504,25,3,181054,5,13,1,11,1,4,0,0,0,40,38,0
505,24,3,388093,5,13,1,3,1,2,1,0,0,40,38,0
506,19,3,249609,3,10,1,10,3,4,1,0,0,8,38,0
507,43,3,112131,3,10,0,3,0,4,1,0,0,40,38,0
508,47,1,543162,2,9,2,0,4,2,0,0,0,40,38,0
509,39,3,91996,2,9,2,7,4,4,0,0,0,40,38,0
510,49,3,141944,3,11,2,5,4,4,1,0,1380,42,38,0
511,53,3,251804,4,3,2,9,4,2,0,0,0,30,38,0
512,32,3,37070,3,11,1,2,1,4,1,0,0,45,38,0
513,34,3,337587,3,10,0,9,0,4,1,0,0,50,38,1
514,28,3,189346,2,9,2,2,1,4,1,0,0,45,38,0
515,57,3,222216,3,11,2,9,4,4,0,0,0,38,38,0
516,25,3,267044,3,10,1,0,1,0,0,0,0,20,38,0
517,20,3,214635,3,10,1,9,3,4,1,0,0,24,38,0
518,21,3,204226,3,10,1,9,4,4,0,0,0,35,38,0
519,34,3,108116,5,13,0,9,0,4,1,0,0,50,38,1
520,38,4,99146,5,13,0,3,0,4,1,15024,0,80,38,1
521,50,3,196232,2,9,0,3,0,4,1,7688,0,50,38,1
522,24,1,248344,3,10,2,5,1,2,1,0,0,50,38,0
523,37,1,186035,3,10,0,12,0,4,1,0,0,45,38,1
524,44,3,177905,3,10,2,6,4,4,1,0,0,58,38,1
525,28,3,85812,3,10,0,11,5,4,0,0,0,40,38,0
526,42,3,221172,5,13,0,3,0,4,1,0,0,40,38,1
527,74,3,99183,3,10,2,0,1,4,0,0,0,9,38,0
528,38,5,190387,2,9,0,2,0,4,1,0,0,50,38,0
529,44,5,202692,1,14,0,9,0,4,1,0,0,40,38,0
530,44,3,109339,4,7,2,6,4,3,0,0,0,46,32,0
531,26,3,108658,2,9,1,6,1,4,1,0,0,40,38,0
532,36,3,197202,2,9,0,7,0,2,1,0,0,40,38,0
533,41,3,101739,3,12,0,3,5,4,0,0,0,50,38,1
534,67,3,231559,3,15,0,9,0,4,1,20051,0,48,38,1
535,39,1,207853,4,8,0,12,0,4,1,0,0,50,38,0
536,57,3,190942,4,2,2,8,1,2,0,0,0,30,38,0
537,29,3,102345,3,11,2,2,1,4,1,0,0,40,38,0
538,31,4,41493,5,13,1,4,1,4,0,0,0,45,38,0
539,34,3,190027,2,9,1,9,4,2,0,0,0,40,38,0
540,44,3,210525,3,10,0,13,0,4,1,0,0,40,38,0
541,29,3,133937,0,16,1,9,3,4,1,0,0,40,38,0
542,30,3,237903,3,10,1,5,4,4,0,0,0,40,38,0
543,27,3,163862,2,9,1,13,1,4,1,0,0,40,38,0
544,27,3,201872,3,10,0,11,0,4,1,0,0,50,38,0
545,32,3,84179,2,9,1,5,1,4,0,0,0,45,38,0
546,58,3,51662,4,6,0,7,5,4,0,0,0,8,38,0
547,35,1,233327,3,10,0,10,0,4,1,0,0,40,38,0
548,21,3,259510,2,9,1,5,3,4,1,0,0,36,38,0
549,28,3,184831,3,10,1,2,4,4,1,0,0,40,38,0
550,46,5,245724,3,10,2,3,1,4,1,0,0,50,38,0
551,36,5,27053,2,9,2,7,4,4,0,0,0,40,38,0
552,72,3,205343,4,7,2,0,4,4,0,0,0,40,38,0
553,35,3,229328,2,9,0,6,5,2,0,0,0,40,38,0
554,33,0,319560,3,11,2,2,4,2,0,0,0,40,38,1
555,69,3,136218,4,7,1,6,1,4,0,0,0,40,38,0
556,35,3,54576,2,9,0,6,0,4,1,0,0,40,38,0
557,31,3,323069,2,9,2,0,4,4,0,0,0,20,38,0
558,34,3,148291,2,9,0,12,5,4,0,0,0,32,38,0
559,30,3,152453,4,7,0,7,0,4,1,0,0,40,25,0
560,28,3,114053,5,13,1,13,1,4,1,0,0,55,38,0
561,54,3,212960,5,13,0,11,0,4,1,0,0,35,38,1
562,47,3,264052,3,10,0,9,0,4,1,0,0,50,38,1
563,24,3,82804,2,9,1,5,4,2,0,0,0,40,38,0
564,52,5,334273,5,13,0,9,0,4,1,0,0,60,38,1
565,20,3,27337,2,9,1,5,3,0,1,0,0,48,38,0
566,43,4,188436,1,14,0,3,0,4,1,5013,0,45,38,0
567,45,3,433665,4,4,2,7,4,4,0,0,0,40,25,0
568,29,5,110663,2,9,2,2,1,4,1,0,0,35,38,0
569,47,3,87490,1,14,2,3,4,4,1,0,0,42,38,0
570,24,3,354351,2,9,1,2,3,4,1,0,0,40,38,0
571,51,3,95469,2,9,0,9,0,4,1,0,0,40,38,0
572,17,3,242718,4,7,1,11,3,4,1,0,0,12,38,0
573,37,3,22463,3,11,0,2,0,4,1,0,1977,40,38,1
574,27,3,158156,0,16,1,9,1,4,0,0,0,70,38,0
575,29,3,350162,5,13,0,3,5,4,1,0,0,40,38,1
576,18,3,165532,4,8,1,9,3,4,1,0,0,25,38,0
577,36,5,28738,3,12,2,11,4,4,0,0,0,35,38,0
578,58,1,283635,5,13,1,9,1,4,0,0,0,40,38,0
579,26,5,86646,3,10,0,2,0,4,1,0,0,45,38,0
580,65,3,195733,3,10,0,9,0,4,1,0,0,30,38,1
581,57,3,69884,2,9,0,11,0,4,1,0,0,40,38,1
582,59,3,199713,2,9,0,2,0,4,1,0,0,40,38,0
583,27,3,181659,2,9,0,6,0,4,1,0,0,40,38,0
584,31,5,340939,5,13,1,12,1,4,1,0,0,40,38,0
585,21,3,197747,3,10,1,11,3,4,0,0,0,24,38,0
586,29,3,34292,3,10,1,0,1,4,1,0,0,60,38,0
587,18,3,156764,4,7,1,7,3,4,1,0,0,40,38,0
588,52,3,25826,4,6,0,2,0,4,1,0,1887,47,38,1
589,57,4,103948,5,13,2,9,1,4,1,0,0,80,38,0
590,42,3,137390,2,9,0,9,0,4,1,0,0,40,38,0
591,55,3,105138,2,9,0,9,5,1,0,0,0,40,38,0
592,60,3,39352,4,4,1,13,1,4,1,0,0,48,38,1
593,31,3,168387,5,13,0,9,0,4,1,7688,0,40,1,1
594,23,3,117789,5,13,1,0,3,4,0,0,0,40,38,0
595,27,3,267147,2,9,1,11,3,4,1,0,0,40,38,0
596,23,3,99399,3,10,1,9,4,0,0,0,0,25,38,0
597,42,5,214242,3,15,0,9,0,4,1,0,1902,50,38,1
598,25,3,200408,3,10,1,12,1,4,1,2174,0,40,38,0
599,49,3,136455,5,13,1,9,1,4,0,0,0,45,38,0
600,32,3,239824,5,13,1,12,1,4,1,0,0,40,38,0
601,19,3,217039,3,10,1,0,3,4,1,0,0,28,38,0
602,60,3,51290,4,4,2,7,1,4,0,0,0,40,38,0
603,42,1,175674,4,5,0,7,0,4,1,0,0,40,38,0
604,35,5,194404,3,12,1,4,1,4,1,0,0,40,38,0
605,48,3,45612,2,9,1,0,4,2,0,0,0,37,38,0
606,51,3,410114,1,14,0,2,0,4,1,0,0,40,38,1
607,29,3,182521,2,9,1,2,1,0,1,0,0,40,38,0
608,36,1,339772,2,9,2,3,1,2,1,0,0,40,38,0
609,17,3,169658,4,6,1,7,3,4,0,0,0,21,38,0
610,52,3,200853,1,14,2,9,1,4,0,6849,0,60,38,0
611,24,3,247564,2,9,1,2,1,4,1,0,0,40,38,0
612,24,3,249909,2,9,0,5,0,4,1,0,0,50,38,0
613,26,1,208122,5,13,1,9,3,4,1,1055,0,40,38,0
614,27,3,109881,5,13,1,7,3,4,0,0,0,20,38,0
615,39,3,207824,2,9,1,5,3,4,1,0,0,60,38,0
616,30,3,369027,2,9,0,13,0,2,1,0,0,45,38,0
617,50,5,114117,2,9,0,3,0,4,1,0,0,32,38,0
618,52,4,51048,5,13,0,11,0,4,1,0,0,55,38,0
619,46,3,102388,3,15,0,9,0,4,1,15024,0,45,38,1
620,23,3,190483,5,13,1,11,3,4,0,0,0,20,38,0
621,45,3,462440,4,7,2,7,1,2,0,0,0,20,38,0
622,65,3,109351,4,5,2,8,4,2,0,0,0,24,38,0
623,29,3,34383,3,11,0,13,0,4,1,0,0,55,38,0
624,47,3,241832,4,5,2,5,4,4,1,0,0,40,7,0
625,30,3,124187,2,9,1,4,3,2,1,0,0,60,38,0
626,34,3,153614,2,9,0,11,0,4,1,0,0,45,38,1
627,38,5,267556,2,9,0,11,0,4,1,0,0,64,38,0
628,33,3,205469,3,10,0,3,0,4,1,0,0,40,38,1
629,49,3,268090,5,13,0,11,0,4,1,0,0,26,38,1
630,47,5,165039,3,10,1,7,4,2,0,0,0,40,38,0
631,49,1,120451,4,6,2,7,4,2,0,0,0,40,38,0
632,43,3,154374,3,10,0,2,0,4,1,15024,0,60,38,1
633,30,3,103649,5,13,0,0,5,2,0,0,0,40,38,1
634,58,5,35723,2,9,0,2,0,4,1,0,0,60,38,0
635,19,3,262601,2,9,1,7,3,4,0,0,0,14,38,0
636,21,3,226181,5,13,1,5,1,4,1,0,0,40,38,0
637,33,3,175697,5,13,0,3,0,4,1,15024,0,60,38,1
638,47,4,248145,4,3,0,13,0,4,1,0,0,50,4,0
639,52,5,289436,0,16,0,9,0,4,1,0,0,60,38,1
640,26,3,75654,2,9,2,2,1,4,1,0,0,55,38,0
641,60,3,199378,2,9,0,2,0,4,1,0,0,40,38,0
642,21,3,160968,3,10,1,5,3,4,1,0,0,40,38,0
643,36,3,188563,3,10,0,11,0,4,1,5178,0,50,38,1
644,31,3,55849,3,10,0,2,0,4,1,0,0,45,38,0
645,50,4,195322,0,16,2,9,1,4,1,0,0,40,38,1
646,31,1,402089,2,9,2,0,4,4,0,0,0,40,38,0
647,71,3,78277,2,9,0,2,0,4,1,0,0,15,38,0
648,58,3,158611,2,9,0,9,0,4,1,0,0,50,38,0
649,30,6,169496,5,13,0,12,0,4,1,0,0,40,38,1
650,20,3,130959,3,10,1,7,3,4,1,0,0,20,38,0
651,24,3,556660,2,9,1,3,2,4,1,4101,0,50,38,0
652,35,3,292472,0,16,0,9,0,1,1,0,0,40,35,1
653,38,6,143774,3,10,2,3,1,4,0,0,0,45,38,0
654,27,3,288341,2,9,1,6,3,4,0,0,0,32,38,0
655,29,6,71592,3,10,1,0,4,1,0,0,0,40,29,0
656,70,3,167358,4,5,2,9,4,4,0,1111,0,15,38,0
657,34,3,106742,2,9,0,2,0,4,1,0,0,45,38,0
658,44,3,219288,4,4,0,2,0,4,1,0,0,35,38,0
659,43,3,174524,2,9,0,6,0,4,1,0,0,40,38,1
660,44,5,335183,4,8,0,5,0,2,1,0,0,40,38,1
661,35,3,261293,1,14,1,11,1,4,1,0,0,60,38,0
662,27,3,111900,3,10,1,9,1,4,1,0,0,40,38,0
663,43,1,194360,1,14,1,9,1,4,1,0,0,38,38,0
664,20,3,81145,3,10,1,11,1,4,0,0,0,25,38,0
665,42,3,341204,3,12,2,9,4,4,0,8614,0,40,38,1
666,27,6,249362,3,10,0,13,0,4,1,3411,0,40,38,0
667,42,3,247019,2,9,0,2,0,2,1,0,0,40,38,1
668,20,3,114746,4,7,2,9,3,1,0,0,1762,40,34,0
669,24,3,172146,4,5,1,6,1,4,1,0,1721,40,38,0
670,48,0,110457,3,10,2,3,1,4,1,0,0,40,38,0
671,17,3,80077,4,7,1,9,3,4,0,0,0,20,38,0
672,17,5,368700,4,7,1,4,3,4,1,0,0,10,38,0
673,33,3,182556,5,13,0,3,0,4,1,0,0,40,38,1
674,50,4,219420,2,9,0,11,0,4,1,0,0,50,38,1
675,22,3,240817,2,9,1,11,3,4,0,2597,0,40,38,0
676,17,3,102726,4,8,1,7,3,4,1,0,0,16,38,0
677,32,3,226267,3,10,0,0,0,4,1,0,0,40,25,0
678,31,3,125457,2,9,1,2,1,4,1,0,0,45,38,0
679,58,5,204021,2,9,2,3,1,4,1,0,0,50,38,0
680,29,1,92262,2,9,1,10,3,4,1,0,0,48,38,0
681,37,3,161141,3,11,0,2,0,4,1,0,0,40,31,1
682,34,5,190290,2,9,0,2,0,4,1,0,0,40,38,1
683,23,1,430828,3,10,2,3,4,2,1,0,0,40,38,0
684,18,6,59342,4,7,1,0,3,4,0,0,0,5,38,0
685,34,3,136721,2,9,2,3,1,4,0,0,0,40,38,0
686,66,3,149422,4,4,1,9,1,4,1,0,0,4,38,0
687,45,1,86644,5,13,0,9,5,4,0,0,0,55,38,0
688,41,3,195124,1,14,1,3,1,4,1,0,0,35,5,0
689,26,3,167350,2,9,1,7,2,4,1,0,0,30,38,0
690,54,1,113000,3,10,0,4,0,4,1,0,0,40,38,0
691,24,3,140027,3,10,1,6,3,2,0,0,0,45,38,0
692,42,3,262425,3,10,0,9,0,4,1,0,0,50,38,0
693,20,3,316702,3,10,1,9,3,4,1,0,0,20,38,0
694,23,6,335453,5,13,1,12,1,4,0,0,0,20,38,0
695,25,3,202480,3,12,1,9,2,4,1,0,0,45,38,0
696,35,3,203628,1,14,1,9,1,4,1,0,0,60,38,1
697,31,3,118710,1,14,0,12,0,4,1,0,1902,40,38,1
698,30,3,189620,5,13,1,9,3,4,0,0,0,40,30,0
699,19,3,475028,2,9,1,11,3,4,0,0,0,20,38,0
700,36,1,110866,5,13,1,9,1,4,1,0,0,50,38,0
701,31,3,243605,5,13,2,11,4,4,0,0,1380,40,4,0
702,21,3,163870,3,10,1,5,3,4,1,0,0,30,38,0
703,31,5,80145,3,10,0,2,0,4,1,0,0,40,38,0
704,46,3,295566,0,16,2,9,4,4,0,25236,0,65,38,1
705,44,3,63042,5,13,2,3,3,4,0,0,0,50,38,1
706,40,3,229148,4,8,0,7,0,2,1,0,0,40,22,0
707,45,3,242552,3,10,1,11,1,2,1,0,0,40,38,0
708,60,3,177665,2,9,0,2,0,4,1,0,0,35,38,0
709,18,3,208103,4,7,1,7,2,4,1,0,0,25,38,0
710,28,3,296450,5,13,0,9,0,4,1,0,0,40,38,0
711,36,3,70282,3,10,2,0,4,2,0,0,0,40,38,0
712,36,3,271767,5,13,2,9,1,4,1,0,0,40,38,0
713,40,3,144995,3,11,0,12,0,4,1,4386,0,40,38,0
714,36,1,382635,5,13,2,0,4,4,0,0,0,35,15,0
715,31,3,295697,2,9,2,7,4,2,0,0,0,40,38,0
716,33,3,194141,2,9,0,6,0,4,1,0,0,40,38,0
717,19,6,378418,2,9,1,12,3,4,0,0,0,40,38,0
718,22,3,214399,3,10,1,11,3,4,0,0,0,15,38,0
719,34,3,217460,5,13,0,3,0,4,1,0,0,45,38,1
720,33,3,182556,2,9,1,7,1,4,1,0,0,40,38,0
721,41,3,125831,2,9,0,2,0,4,1,0,2051,60,38,0
722,29,3,271328,5,13,1,9,1,4,1,4650,0,40,38,0
723,50,1,50459,2,9,0,3,0,4,1,0,0,42,38,1
724,42,3,162140,5,13,0,3,0,4,1,7298,0,45,38,1
725,43,3,177937,5,13,1,9,1,4,1,0,0,40,38,1
726,44,3,111502,2,9,0,11,5,4,0,0,0,40,38,0
727,20,3,299047,3,10,1,7,1,4,0,0,0,20,38,0
728,31,3,223212,2,9,0,7,0,4,1,0,0,40,25,0
729,65,5,118474,4,7,0,3,0,4,1,9386,0,59,38,1
730,23,3,352139,3,10,1,7,1,4,0,0,0,24,38,0
731,55,3,173093,3,10,2,0,1,1,0,0,0,40,38,0
732,26,3,181655,3,11,0,0,0,4,1,0,2377,45,38,0
733,25,3,332702,3,11,1,7,3,4,0,0,0,15,38,0
734,45,3,51164,3,10,0,9,5,2,0,0,0,40,38,0
735,35,3,234901,3,10,0,2,0,4,1,2407,0,40,38,0
736,36,3,131414,3,10,1,11,1,2,0,0,0,36,38,0
737,43,6,260960,5,13,0,9,0,4,1,0,0,50,38,0
738,56,3,156052,2,9,2,7,4,2,0,594,0,20,38,0
739,42,3,279914,5,13,0,12,0,4,1,0,0,40,38,1
740,19,3,192453,3,10,1,7,2,4,0,0,0,25,38,0
741,55,5,200939,2,9,0,13,0,4,1,0,0,72,38,0
742,42,3,151408,1,14,1,3,1,4,0,14084,0,50,38,1
743,26,3,112847,3,11,1,12,3,4,1,0,0,40,38,0
744,17,3,316929,4,8,1,5,3,4,1,0,0,20,38,0
745,42,1,126319,5,13,0,9,5,4,0,0,0,40,38,1
746,55,3,197422,2,9,0,13,0,4,1,7688,0,40,38,1
747,32,3,267736,3,10,1,0,3,2,0,0,0,40,38,0
748,29,3,267034,4,7,1,2,3,2,1,0,0,40,13,0
749,46,6,193047,5,13,0,9,0,4,1,0,0,37,38,0
750,29,6,356089,5,13,0,3,0,4,1,7688,0,40,38,1
751,22,3,223515,5,13,1,9,4,4,1,0,0,20,38,0
752,58,5,87510,4,6,0,2,0,4,1,0,0,40,38,0
753,23,3,145111,2,9,1,13,4,4,1,0,0,50,38,0
754,39,3,48093,2,9,1,5,1,4,1,0,0,40,38,0
755,27,3,31757,3,11,1,2,3,4,1,0,0,38,38,0
756,54,3,285854,2,9,0,13,0,4,1,0,0,40,38,1
757,33,1,120064,5,13,1,9,1,4,0,0,0,45,38,0
758,46,0,167381,2,9,0,0,5,4,0,0,0,40,38,1
759,37,3,103408,2,9,1,4,1,2,1,0,0,40,38,0
760,36,3,101460,2,9,1,7,1,4,0,0,0,18,38,0
761,59,1,420537,2,9,0,0,5,4,0,0,0,38,38,1
762,34,1,119411,2,9,2,10,4,4,1,0,0,40,31,0
763,53,4,128272,0,16,0,3,0,4,1,0,0,70,38,1
764,51,3,386773,5,13,1,11,1,4,1,0,0,55,38,1
765,32,3,283268,4,6,2,7,4,4,0,0,0,42,38,0
766,31,6,301526,3,10,2,7,2,4,1,0,0,40,38,0
767,22,3,151790,3,10,0,11,5,4,0,0,0,30,10,0
768,47,5,106252,5,13,2,11,1,4,0,0,0,50,38,0
769,32,3,188557,2,9,1,6,1,4,1,0,0,40,38,0
770,26,3,171114,3,10,1,4,1,4,0,0,0,38,38,0
771,37,3,327323,4,3,2,4,1,4,1,0,0,32,12,0
772,31,3,244147,2,9,2,2,4,4,1,0,0,55,38,0
773,37,3,280282,3,11,0,12,5,4,0,0,0,24,38,1
774,55,3,116442,2,9,1,11,1,4,1,0,0,38,38,0
775,23,1,282579,3,11,2,12,1,4,1,0,0,56,38,0
776,36,3,51838,3,10,2,0,4,4,0,0,0,40,38,0
777,34,3,73585,1,14,0,9,0,4,1,0,0,40,38,0
778,43,3,226902,5,13,0,11,0,4,1,0,0,50,38,1
779,54,3,279129,3,10,1,12,1,4,1,0,0,40,38,0
780,43,6,146908,3,10,0,2,0,4,1,0,0,40,38,0
781,28,3,196690,3,11,1,6,1,4,0,0,1669,42,38,0
782,40,3,130760,3,11,0,3,0,4,1,0,0,50,38,1
783,41,5,49572,3,10,0,3,0,4,1,0,0,60,38,0
784,40,3,237601,5,13,1,11,1,3,0,0,0,55,38,1
785,42,3,169628,3,10,2,0,1,2,0,0,0,38,38,0
786,61,5,36671,2,9,0,4,0,4,1,0,2352,50,38,0
787,18,3,231193,4,8,1,6,3,4,1,0,0,30,38,0
788,59,3,192130,2,9,0,9,0,4,1,0,0,16,38,0
789,21,3,149704,2,9,1,9,1,4,0,1055,0,40,38,0
790,48,3,102102,3,11,0,12,0,4,1,0,0,50,38,1
791,41,4,32185,5,13,0,12,0,4,1,0,0,40,38,0
792,18,3,196061,3,10,1,9,3,4,1,0,0,33,38,0
793,23,3,211046,2,9,1,11,1,4,0,2463,0,40,38,0
794,60,3,31577,2,9,0,13,0,4,1,0,0,60,38,1
795,22,3,162343,3,10,1,7,2,2,1,0,0,20,38,0
796,61,3,128831,2,9,0,6,0,4,1,0,0,40,38,0
797,25,3,316688,2,9,1,6,1,2,1,0,0,40,38,0
798,46,3,90758,1,14,1,12,1,4,1,0,0,35,38,1
799,43,3,274363,5,13,0,3,0,4,1,0,1902,40,8,1
800,43,3,154538,3,12,2,2,1,4,1,0,0,40,38,0
801,24,3,106085,2,9,1,7,3,2,1,0,1721,30,38,0
802,68,5,315859,4,7,1,4,4,4,1,0,0,20,38,0
803,31,3,51471,2,9,2,0,4,4,0,0,0,38,38,0
804,17,3,193830,4,7,1,11,3,4,0,0,0,20,38,0
805,32,3,231043,2,9,0,2,0,4,1,5178,0,48,38,1
806,50,3,23780,1,14,2,9,2,4,1,0,0,40,38,0
807,33,3,169879,5,13,0,9,0,4,1,3103,0,47,38,1
808,64,3,270333,5,13,0,9,0,4,1,0,0,40,38,1
809,20,3,138768,2,9,1,13,3,4,1,0,0,30,38,0
810,30,3,191571,2,9,2,7,3,4,0,0,0,36,38,0
811,22,3,219941,3,10,1,9,3,2,1,0,0,40,38,0
812,43,3,94113,3,10,2,3,1,4,1,0,0,45,38,0
813,22,3,137510,3,10,1,0,3,4,1,0,0,40,38,0
814,17,3,32607,4,6,1,4,3,4,1,0,0,20,38,0
815,47,5,93208,2,9,0,7,5,4,0,0,0,75,21,0
816,41,3,254440,3,11,1,9,1,4,0,0,0,60,38,0
817,56,3,186556,3,10,0,2,0,4,1,0,0,50,38,1
818,64,3,169871,2,9,0,13,0,4,1,0,0,45,38,0
819,47,3,191277,2,9,0,13,0,4,1,0,0,50,38,1
820,48,3,167159,3,11,1,0,4,4,1,0,0,40,38,0
821,31,3,171871,1,14,1,9,1,4,0,0,0,46,38,0
822,29,3,154411,3,11,1,12,3,4,1,0,0,40,38,0
823,30,3,129227,2,9,2,0,1,4,0,0,0,40,38,0
824,32,3,110331,2,9,0,3,0,4,1,0,1672,60,38,0
825,57,3,34269,2,9,2,13,4,4,1,0,653,42,38,1
826,62,3,174355,2,9,2,7,1,4,0,0,0,40,38,0
827,39,3,680390,2,9,2,6,4,4,0,0,0,24,38,0
828,43,3,233130,3,10,1,0,1,4,1,0,0,25,38,0
829,24,4,165474,5,13,1,11,3,4,1,0,0,40,38,0
830,42,3,257780,4,7,0,9,0,4,1,0,0,15,38,0
831,53,3,194259,3,10,0,0,5,4,0,4386,0,40,38,1
832,26,3,280093,3,10,1,5,3,4,1,0,0,40,38,0
833,73,5,177387,2,9,0,3,0,4,1,0,0,40,38,0
834,72,3,28929,4,7,2,9,1,4,0,0,0,24,38,0
835,55,3,105304,2,9,0,6,0,4,1,0,0,40,38,0
836,25,3,499233,2,9,2,0,1,4,1,0,0,40,38,0
837,41,3,180572,5,13,2,9,1,4,0,0,0,50,38,1
